datestart             datestop              obsid power_cmd  si_mode  pcad_mode vid_board clocking fep_count ccd_count simpos simfa_pos pitch  ra     dec    roll   q1    q2    q3    q4   trans_keys                                      
2010:139:17:45:08.102 2010:139:17:45:18.353 56251 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -991      57.10  79.91  -32.64 206.89 0.76  0.55  -0.35 0.00 obsid,pcad_mode                                 
2010:139:17:45:18.353 2010:139:17:50:12.076 56251 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -991      59.29  79.91  -32.64 206.89 0.76  0.55  -0.35 0.00 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:139:17:50:12.076 2010:139:17:55:05.799 56251 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -991      69.01  82.26  -36.55 208.25 0.74  0.55  -0.38 0.03 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:139:17:55:05.799 2010:139:17:59:59.522 56251 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -991      87.49  92.75  -49.57 215.57 0.69  0.54  -0.48 0.10 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:139:17:59:59.522 2010:139:18:04:53.246 56251 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -991      109.45 122.55 -64.96 241.16 0.59  0.51  -0.60 0.20 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:139:18:04:53.246 2010:139:18:09:46.969 56251 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -991      131.41 178.17 -66.84 292.73 0.47  0.45  -0.70 0.29 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:139:18:09:46.969 2010:139:18:14:40.692 56251 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -991      149.90 213.44 -53.06 323.85 0.33  0.39  -0.77 0.38 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:139:18:14:40.692 2010:139:18:19:34.415 56251 XTZ0000005 TE_0021C NMAN      1         1        6         6         -99616 -991      159.62 225.41 -40.36 332.73 0.22  0.33  -0.81 0.43 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:139:18:19:34.415 2010:139:19:00:58.102 56251 XTZ0000005 TE_0021C NPNT      1         1        6         6         -99616 -991      161.80 228.00 -36.50 334.37 0.19  0.32  -0.82 0.44 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:139:19:00:58.102 2010:139:19:03:58.102 56251 AA00000000 TE_0021C NPNT      1         0        6         6         -99616 -991      161.80 228.00 -36.50 334.37 0.19  0.32  -0.82 0.44 clocking,power_cmd                              
2010:139:19:03:58.102 2010:139:19:04:07.102 56251 AA00000000 TE_0021C NPNT      1         0        6         6         -99616 -991      161.80 228.00 -36.50 334.37 0.19  0.32  -0.82 0.44 clocking,power_cmd                              
2010:139:19:04:07.102 2010:139:21:14:34.816 56251 WSVIDALLDN TE_0021C NPNT      0         0        6         6         -99616 -991      161.80 228.00 -36.50 334.37 0.19  0.32  -0.82 0.44 power_cmd,vid_board                             
2010:139:21:14:34.816 2010:139:21:14:45.067 56250 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -991      161.80 228.00 -36.50 334.37 0.19  0.32  -0.82 0.44 obsid,pcad_mode                                 
2010:139:21:14:45.067 2010:139:21:20:08.561 56250 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -991      159.08 228.00 -36.50 334.37 0.19  0.32  -0.82 0.44 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:139:21:20:08.561 2010:139:21:25:32.054 56250 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -991      147.19 224.81 -41.30 332.29 0.23  0.34  -0.81 0.42 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:139:21:25:32.054 2010:139:21:30:55.548 56250 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -991      125.87 208.95 -56.54 319.97 0.36  0.40  -0.76 0.36 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:139:21:30:55.548 2010:139:21:36:19.042 56250 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -991      104.56 161.10 -68.72 276.44 0.51  0.47  -0.67 0.27 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:139:21:36:19.042 2010:139:21:41:42.535 56250 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -991      92.67  116.30 -63.57 234.86 0.60  0.51  -0.58 0.19 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:139:21:41:42.535 2010:139:23:05:42.285 56250 WSVIDALLDN TE_0021C NPNT      0         0        6         6         -99616 -991      89.97  107.50 -60.10 227.03 0.63  0.52  -0.55 0.17 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:139:23:05:42.285 2010:139:23:05:52.536 56249 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -991      89.97  107.50 -60.10 227.03 0.63  0.52  -0.55 0.17 obsid,pcad_mode                                 
2010:139:23:05:52.536 2010:139:23:11:01.237 56249 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -991      92.38  107.50 -60.10 227.03 0.63  0.52  -0.55 0.17 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:139:23:11:01.237 2010:139:23:16:09.939 56249 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -991      103.11 115.96 -62.82 234.15 0.60  0.52  -0.58 0.19 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:139:23:16:09.939 2010:139:23:21:18.640 56249 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -991      122.90 154.72 -66.83 268.42 0.51  0.50  -0.65 0.26 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:139:23:21:18.640 2010:139:23:26:27.342 56249 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -991      142.70 200.35 -56.85 307.77 0.35  0.46  -0.74 0.35 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:139:23:26:27.342 2010:139:23:31:36.043 56249 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -991      153.42 217.39 -44.06 319.96 0.23  0.41  -0.78 0.40 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:139:23:31:36.043 2010:140:00:59:15.793 56249 WSVIDALLDN TE_0021C NPNT      0         0        6         6         -99616 -991      155.84 221.00 -40.00 322.06 0.20  0.40  -0.79 0.42 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:140:00:59:15.793 2010:140:00:59:26.044 56248 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -991      155.84 221.00 -40.00 322.06 0.20  0.40  -0.79 0.42 obsid,pcad_mode                                 
2010:140:00:59:26.044 2010:140:01:04:34.028 56248 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -991      155.82 221.00 -40.00 322.06 0.20  0.40  -0.79 0.42 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:140:01:04:34.028 2010:140:01:09:42.013 56248 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -991      155.79 219.06 -38.70 316.41 0.17  0.43  -0.78 0.41 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:140:01:09:42.013 2010:140:01:14:49.997 56248 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -991      155.74 214.00 -33.31 298.23 0.09  0.54  -0.74 0.38 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:140:01:14:49.997 2010:140:01:19:57.982 56248 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -991      155.70 210.90 -24.33 275.63 -0.02 0.67  -0.66 0.33 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:140:01:19:57.982 2010:140:01:25:05.966 56248 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -991      155.69 211.74 -14.98 254.79 -0.14 0.78  -0.55 0.26 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:140:01:25:05.966 2010:140:01:30:13.951 56248 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -991      155.71 215.85 -6.50  234.43 -0.25 0.85  -0.42 0.19 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:140:01:30:13.951 2010:140:01:35:21.935 56248 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -991      155.76 222.61 0.02   213.68 -0.35 0.89  -0.27 0.11 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:140:01:35:21.935 2010:140:01:40:29.920 56248 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -991      155.82 231.25 3.68   192.30 -0.43 0.89  -0.11 0.02 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:140:01:40:29.920 2010:140:01:45:37.904 56248 WSVIDALLDN TE_0021C NMAN      0         0        6         6         -99616 -991      155.85 238.02 4.20   176.64 0.48  -0.87 -0.01 0.05 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:140:01:45:37.904 2010:140:03:27:58.102 56248 WSVIDALLDN TE_0021C NPNT      0         0        6         6         -99616 -991      155.86 240.00 4.00   172.07 0.50  -0.86 -0.04 0.06 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:140:03:27:58.102 2010:140:03:28:02.102 56247 AA00000000 TE_0021C NPNT      0         0        6         6         -99616 -991      155.86 240.00 4.00   172.07 0.50  -0.86 -0.04 0.06 clocking,obsid,power_cmd                        
2010:140:03:28:02.102 2010:140:03:28:06.102 56247 AA00000000 TE_0021C NPNT      0         0        6         6         -99616 -991      155.86 240.00 4.00   172.07 0.50  -0.86 -0.04 0.06 clocking,power_cmd                              
2010:140:03:28:06.102 2010:140:03:28:30.102 56247 WSPOW00000 TE_0021C NPNT      1         0        0         0         -99616 -991      155.86 240.00 4.00   172.07 0.50  -0.86 -0.04 0.06 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:140:03:28:30.102 2010:140:03:29:33.102 56247 WSPOW0AF3F TE_0021C NPNT      1         0        6         6         -99616 -991      155.86 240.00 4.00   172.07 0.50  -0.86 -0.04 0.06 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:140:03:29:33.102 2010:140:03:29:37.102 56247 WSPOW0AF3F TE_008EA NPNT      1         0        6         6         -99616 -991      155.86 240.00 4.00   172.07 0.50  -0.86 -0.04 0.06 si_mode                                         
2010:140:03:29:37.102 2010:140:06:09:37.027 56247 XTZ0000005 TE_008EA NPNT      1         1        6         6         -99616 -991      155.86 240.00 4.00   172.07 0.50  -0.86 -0.04 0.06 clocking,power_cmd                              
2010:140:06:09:37.027 2010:140:06:09:47.278 56247 XTZ0000005 TE_008EA NMAN      1         1        6         6         -99616 -991      155.86 240.00 4.00   172.07 0.50  -0.86 -0.04 0.06 pcad_mode                                       
2010:140:06:09:47.278 2010:140:06:11:38.102 56247 XTZ0000005 TE_008EA NMAN      1         1        6         6         -99616 -991      154.12 240.00 4.00   172.07 0.50  -0.86 -0.04 0.06 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:140:06:11:38.102 2010:140:06:14:14.868 56247 AA00000000 TE_008EA NMAN      1         0        6         6         -99616 -991      154.12 240.00 4.00   172.07 0.50  -0.86 -0.04 0.06 clocking,power_cmd                              
2010:140:06:14:14.868 2010:140:06:14:38.102 56247 AA00000000 TE_008EA NMAN      1         0        6         6         -99616 -991      147.50 240.05 7.47   172.79 0.49  -0.86 -0.02 0.09 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:140:06:14:38.102 2010:140:06:14:39.102 56247 AA00000000 TE_008EA NMAN      1         0        6         6         75624  -991      147.50 240.05 7.47   172.79 0.49  -0.86 -0.02 0.09 simpos                                          
2010:140:06:14:39.102 2010:140:06:14:43.102 56247 AA00000000 TE_008EA NMAN      1         0        6         6         75624  -991      147.50 240.05 7.47   172.79 0.49  -0.86 -0.02 0.09 clocking,power_cmd                              
2010:140:06:14:43.102 2010:140:06:14:47.102 56247 AA00000000 TE_008EA NMAN      1         0        6         6         75624  -991      147.50 240.05 7.47   172.79 0.49  -0.86 -0.02 0.09 clocking,power_cmd                              
2010:140:06:14:47.102 2010:140:06:15:11.102 56247 WSPOW00000 TE_008EA NMAN      1         0        0         0         75624  -991      147.50 240.05 7.47   172.79 0.49  -0.86 -0.02 0.09 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:140:06:15:11.102 2010:140:06:16:14.102 56247 WSPOW1EC3F TE_008EA NMAN      1         0        6         6         75624  -991      147.50 240.05 7.47   172.79 0.49  -0.86 -0.02 0.09 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:140:06:16:14.102 2010:140:06:16:18.102 56247 WSPOW1EC3F TE_007E2 NMAN      1         0        6         6         75624  -991      147.50 240.05 7.47   172.79 0.49  -0.86 -0.02 0.09 si_mode                                         
2010:140:06:16:18.102 2010:140:06:17:38.102 56247 XTZ0000005 TE_007E2 NMAN      1         1        6         6         75624  -991      147.50 240.05 7.47   172.79 0.49  -0.86 -0.02 0.09 clocking,power_cmd                              
2010:140:06:17:38.102 2010:140:06:18:42.458 11261 XTZ0000005 TE_007E2 NMAN      1         1        6         6         75624  -991      147.50 240.05 7.47   172.79 0.49  -0.86 -0.02 0.09 obsid                                           
2010:140:06:18:42.458 2010:140:06:20:14.536 11261 XTZ0000005 TE_007E2 NMAN      1         1        6         6         75624  -991      140.89 239.95 17.30  174.85 0.49  -0.86 0.04  0.15 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:140:06:20:14.536 2010:140:06:21:42.396 11261 XTZ0000005 TE_007E2 NMAN      1         1        6         6         75624  -418      140.89 239.95 17.30  174.85 0.49  -0.86 0.04  0.15 simfa_pos                                       
2010:140:06:21:42.396 2010:140:06:23:10.047 11261 XTZ0000005 TE_007E2 NMAN      1         1        6         6         75624  -468      140.89 239.95 17.30  174.85 0.49  -0.86 0.04  0.15 simfa_pos                                       
2010:140:06:23:10.047 2010:141:02:07:50.102 11261 XTZ0000005 TE_007E2 NPNT      1         1        6         6         75624  -468      139.17 239.82 20.77  175.61 0.48  -0.86 0.06  0.17 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:141:02:07:50.102 2010:141:02:08:00.353 11261 AA00000000 TE_007E2 NMAN      1         0        6         6         75624  -468      139.17 239.82 20.77  175.61 0.48  -0.86 0.06  0.17 clocking,pcad_mode,power_cmd                    
2010:141:02:08:00.353 2010:141:02:10:50.102 11261 AA00000000 TE_007E2 NMAN      1         0        6         6         75624  -468      139.39 239.82 20.77  175.61 0.48  -0.86 0.06  0.17 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:02:10:50.102 2010:141:02:13:18.222 11251 AA00000000 TE_007E2 NMAN      1         0        6         6         75624  -468      139.39 239.82 20.77  175.61 0.48  -0.86 0.06  0.17 obsid                                           
2010:141:02:13:18.222 2010:141:02:18:36.091 11251 AA00000000 TE_007E2 NMAN      1         0        6         6         75624  -468      141.08 242.79 19.82  170.29 0.50  -0.85 0.02  0.19 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:02:18:36.091 2010:141:02:23:53.961 11251 AA00000000 TE_007E2 NMAN      1         0        6         6         75624  -468      144.49 251.85 14.79  152.92 0.54  -0.80 -0.11 0.24 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:02:23:53.961 2010:141:02:28:40.318 11251 AA00000000 TE_007E2 NMAN      1         0        6         6         75624  -468      148.65 260.69 4.59   131.68 0.58  -0.71 -0.29 0.29 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:02:28:40.318 2010:141:02:28:44.318 11251 AA00000000 TE_007E2 NMAN      1         0        6         6         75624  -468      148.65 260.69 4.59   131.68 0.58  -0.71 -0.29 0.29 clocking,power_cmd                              
2010:141:02:28:44.318 2010:141:02:28:48.318 11251 AA00000000 TE_007E2 NMAN      1         0        6         6         75624  -468      148.65 260.69 4.59   131.68 0.58  -0.71 -0.29 0.29 clocking,power_cmd                              
2010:141:02:28:48.318 2010:141:02:29:11.830 11251 WSPOW00000 TE_007E2 NMAN      1         0        0         0         75624  -468      148.65 260.69 4.59   131.68 0.58  -0.71 -0.29 0.29 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:141:02:29:11.830 2010:141:02:29:12.318 11251 WSPOW00000 TE_007E2 NMAN      1         0        0         0         75624  -468      152.08 265.30 -8.01  112.07 0.59  -0.58 -0.45 0.33 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:02:29:12.318 2010:141:02:30:15.318 11251 WSPOW0E00E TE_007E2 NMAN      1         0        3         3         75624  -468      152.08 265.30 -8.01  112.07 0.59  -0.58 -0.45 0.33 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:141:02:30:15.318 2010:141:02:30:19.318 11251 WSPOW0E00E TE_009F8 NMAN      1         0        3         3         75624  -468      152.08 265.30 -8.01  112.07 0.59  -0.58 -0.45 0.33 si_mode                                         
2010:141:02:30:19.318 2010:141:02:34:29.699 11251 XTZ0000005 TE_009F8 NMAN      1         1        3         3         75624  -468      152.08 265.30 -8.01  112.07 0.59  -0.58 -0.45 0.33 clocking,power_cmd                              
2010:141:02:34:29.699 2010:141:02:39:47.568 11251 XTZ0000005 TE_009F8 NMAN      1         1        3         3         75624  -468      153.73 265.85 -18.00 97.53  0.58  -0.47 -0.56 0.36 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:02:39:47.568 2010:141:16:37:27.318 11251 XTZ0000005 TE_009F8 NPNT      1         1        3         3         75624  -468      154.06 265.50 -20.92 93.12  0.58  -0.44 -0.59 0.36 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:141:16:37:27.318 2010:141:16:37:37.569 11251 AA00000000 TE_009F8 NMAN      1         0        3         3         75624  -468      154.06 265.50 -20.92 93.12  0.58  -0.44 -0.59 0.36 clocking,pcad_mode,power_cmd                    
2010:141:16:37:37.569 2010:141:16:40:27.318 11251 AA00000000 TE_009F8 NMAN      1         0        3         3         75624  -468      154.00 265.50 -20.92 93.12  0.58  -0.44 -0.59 0.36 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:16:40:27.318 2010:141:16:43:01.813 11700 AA00000000 TE_009F8 NMAN      1         0        3         3         75624  -468      154.00 265.50 -20.92 93.12  0.58  -0.44 -0.59 0.36 obsid                                           
2010:141:16:43:01.813 2010:141:16:47:51.786 11700 AA00000000 TE_009F8 NMAN      1         0        3         3         75624  -468      151.01 266.42 -17.74 97.74  0.58  -0.47 -0.55 0.36 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:16:47:51.786 2010:141:16:47:55.786 11700 AA00000000 TE_009F8 NMAN      1         0        3         3         75624  -468      151.01 266.42 -17.74 97.74  0.58  -0.47 -0.55 0.36 clocking,power_cmd                              
2010:141:16:47:55.786 2010:141:16:47:59.786 11700 AA00000000 TE_009F8 NMAN      1         0        3         3         75624  -468      151.01 266.42 -17.74 97.74  0.58  -0.47 -0.55 0.36 clocking,power_cmd                              
2010:141:16:47:59.786 2010:141:16:48:23.786 11700 WSPOW00000 TE_009F8 NMAN      1         0        0         0         75624  -468      151.01 266.42 -17.74 97.74  0.58  -0.47 -0.55 0.36 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:141:16:48:23.786 2010:141:16:48:26.058 11700 WSPOW1EC3F TE_009F8 NMAN      1         0        6         6         75624  -468      151.01 266.42 -17.74 97.74  0.58  -0.47 -0.55 0.36 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:141:16:48:26.058 2010:141:16:49:26.786 11700 WSPOW1EC3F TE_009F8 NMAN      1         0        6         6         75624  -468      145.29 267.50 -6.60  112.67 0.60  -0.58 -0.43 0.35 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:16:49:26.786 2010:141:16:49:30.786 11700 WSPOW1EC3F TE_004A4 NMAN      1         0        6         6         75624  -468      145.29 267.50 -6.60  112.67 0.60  -0.58 -0.43 0.35 si_mode                                         
2010:141:16:49:30.786 2010:141:16:53:50.302 11700 XTZ0000005 TE_004A4 NMAN      1         1        6         6         75624  -468      145.29 267.50 -6.60  112.67 0.60  -0.58 -0.43 0.35 clocking,power_cmd                              
2010:141:16:53:50.302 2010:141:16:59:14.547 11700 XTZ0000005 TE_004A4 NMAN      1         1        6         6         75624  -468      138.86 264.50 7.81   132.11 0.59  -0.69 -0.26 0.32 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:16:59:14.547 2010:141:17:04:38.791 11700 XTZ0000005 TE_004A4 NMAN      1         1        6         6         75624  -468      133.83 256.43 20.28  153.50 0.56  -0.78 -0.07 0.27 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:17:04:38.791 2010:141:17:10:03.035 11700 XTZ0000005 TE_004A4 NMAN      1         1        6         6         75624  -468      131.40 246.78 27.16  172.10 0.52  -0.82 0.07  0.23 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:17:10:03.035 2010:141:18:37:42.786 11700 XTZ0000005 TE_004A4 NPNT      1         1        6         6         75624  -468      130.91 243.41 28.58  177.99 0.51  -0.83 0.12  0.22 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:141:18:37:42.786 2010:141:18:37:53.037 11700 AA00000000 TE_004A4 NMAN      1         0        6         6         75624  -468      130.91 243.41 28.58  177.99 0.51  -0.83 0.12  0.22 clocking,pcad_mode,power_cmd                    
2010:141:18:37:53.037 2010:141:18:40:42.786 11700 AA00000000 TE_004A4 NMAN      1         0        6         6         75624  -468      128.91 243.41 28.58  177.99 0.51  -0.83 0.12  0.22 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:18:40:42.786 2010:141:18:42:40.916 11084 AA00000000 TE_004A4 NMAN      1         0        6         6         75624  -468      128.91 243.41 28.58  177.99 0.51  -0.83 0.12  0.22 obsid                                           
2010:141:18:42:40.916 2010:141:18:47:28.794 11084 AA00000000 TE_004A4 NMAN      1         0        6         6         75624  -468      119.97 245.37 32.39  176.74 0.51  -0.81 0.13  0.25 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:18:47:28.794 2010:141:18:52:16.673 11084 AA00000000 TE_004A4 NMAN      1         0        6         6         75624  -468      102.70 253.95 45.20  170.45 0.53  -0.75 0.17  0.35 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:18:52:16.673 2010:141:18:57:04.552 11084 AA00000000 TE_004A4 NMAN      1         0        6         6         75624  -468      82.12  277.51 61.61  149.94 0.54  -0.65 0.23  0.49 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:18:57:04.552 2010:141:19:01:52.430 11084 AA00000000 TE_004A4 NMAN      1         0        6         6         75624  -468      65.01  326.93 67.82  103.39 0.53  -0.52 0.27  0.62 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:19:01:52.430 2010:141:19:06:40.309 11084 AA00000000 TE_004A4 NMAN      1         0        6         6         75624  -468      56.23  358.65 62.03  73.62  0.51  -0.42 0.30  0.69 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:19:06:40.309 2010:141:19:11:00.058 11084 AA00000000 TE_004A4 NPNT      1         0        6         6         75624  -468      54.28  5.11   59.31  67.73  0.50  -0.39 0.31  0.71 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:141:19:11:00.058 2010:141:19:11:18.058 11084 WSVIDALLDN TE_004A4 NPNT      0         0        6         6         75624  -468      54.28  5.11   59.31  67.73  0.50  -0.39 0.31  0.71 power_cmd,vid_board                             
2010:141:19:11:18.058 2010:141:19:12:21.058 11084 WSPOW1EC3F TE_004A4 NPNT      1         0        6         6         75624  -468      54.28  5.11   59.31  67.73  0.50  -0.39 0.31  0.71 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:141:19:12:21.058 2010:141:19:12:52.058 11084 WSPOW1EC3F TE_004A5 NPNT      1         0        6         6         75624  -468      54.28  5.11   59.31  67.73  0.50  -0.39 0.31  0.71 si_mode                                         
2010:141:19:12:52.058 2010:141:23:21:00.058 11084 XTZ0000005 TE_004A5 NPNT      1         1        6         6         75624  -468      54.28  5.11   59.31  67.73  0.50  -0.39 0.31  0.71 clocking,power_cmd                              
2010:141:23:21:00.058 2010:141:23:21:10.309 11084 AA00000000 TE_004A5 NMAN      1         0        6         6         75624  -468      54.28  5.11   59.31  67.73  0.50  -0.39 0.31  0.71 clocking,pcad_mode,power_cmd                    
2010:141:23:21:10.309 2010:141:23:24:00.058 11084 AA00000000 TE_004A5 NMAN      1         0        6         6         75624  -468      54.35  5.11   59.31  67.73  0.50  -0.39 0.31  0.71 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:23:24:00.058 2010:141:23:26:04.913 11610 AA00000000 TE_004A5 NMAN      1         0        6         6         75624  -468      54.35  5.11   59.31  67.73  0.50  -0.39 0.31  0.71 obsid                                           
2010:141:23:26:04.913 2010:141:23:30:59.516 11610 AA00000000 TE_004A5 NMAN      1         0        6         6         75624  -468      54.45  2.79   55.91  72.18  0.53  -0.37 0.29  0.71 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:23:30:59.516 2010:141:23:35:54.120 11610 AA00000000 TE_004A5 NMAN      1         0        6         6         75624  -468      54.70  358.79 43.68  83.88  0.62  -0.28 0.24  0.69 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:23:35:54.120 2010:141:23:40:48.723 11610 AA00000000 TE_004A5 NMAN      1         0        6         6         75624  -468      55.10  358.84 25.61  96.39  0.73  -0.16 0.16  0.65 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:23:40:48.723 2010:141:23:45:43.327 11610 AA00000000 TE_004A5 NMAN      1         0        6         6         75624  -468      55.56  2.81   7.83   107.86 0.81  -0.02 0.07  0.59 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:23:45:43.327 2010:141:23:50:37.930 11610 AA00000000 TE_004A5 NMAN      1         0        6         6         75624  -468      56.01  10.24  -8.77  120.53 0.86  0.12  -0.02 0.50 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:23:50:37.930 2010:141:23:55:32.534 11610 AA00000000 TE_004A5 NMAN      1         0        6         6         75624  -468      56.39  21.97  -23.05 136.40 0.88  0.25  -0.11 0.39 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:141:23:55:32.534 2010:142:00:00:27.138 11610 AA00000000 TE_004A5 NMAN      1         0        6         6         75624  -468      56.63  39.20  -33.09 157.21 0.87  0.37  -0.20 0.27 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:00:00:27.138 2010:142:00:05:21.741 11610 AA00000000 TE_004A5 NMAN      1         0        6         6         75624  -468      56.73  60.87  -36.36 182.21 0.82  0.48  -0.28 0.14 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:00:05:21.741 2010:142:00:05:40.098 11610 AA00000000 TE_004A5 NMAN      1         0        6         6         75624  -468      56.73  75.89  -33.99 199.52 0.77  0.54  -0.33 0.05 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:142:00:05:40.098 2010:142:00:05:44.098 11610 AA00000000 TE_004A5 NMAN      1         0        6         6         75624  -468      56.73  75.89  -33.99 199.52 0.77  0.54  -0.33 0.05 clocking,power_cmd                              
2010:142:00:05:44.098 2010:142:00:05:48.098 11610 AA00000000 TE_004A5 NMAN      1         0        6         6         75624  -468      56.73  75.89  -33.99 199.52 0.77  0.54  -0.33 0.05 clocking,power_cmd                              
2010:142:00:05:48.098 2010:142:00:06:12.098 11610 WSPOW00000 TE_004A5 NMAN      1         0        0         0         75624  -468      56.73  75.89  -33.99 199.52 0.77  0.54  -0.33 0.05 ccd_count,clocking,fep_count,power_cmd,vid_board
